MovieID	UserID	Rating
95628	2	5
62670	2	5
94291	4	5
94291	6	5
82907	4	5
95510	3328	5
2391	2	5
5388	3328	5
2619	3328	5
13215	2	5
92228	2	5
10701	6	5
95695	3328	5
95429	3319	5
95443	4	5
94265	3328	5
6845	2	5
95409	34	5
95660	4	5
95420	4	5
95581	4	5
16590	4	5
11092	4	5
21579	3319	5
12434	3319	5
10321	4	5
92229	34	5
91251	3319	5
7740	3328	5
19051	2	5
95920	34	5
95409	2	5
8895	3328	5
7890	3328	5
10573	2	5
95409	3328	5
95822	3328	5
10444	3328	5
2814	3328	5
96055	34	5
2611	3328	5
2443	3328	5
77688	3328	5
3185	3328	5
82970	3328	5
16590	3328	5
45752	3328	5
13215	3328	5
84129	3328	5
48027	3328	5
46817	3328	5
2893	3328	5
10505	3328	5
9355	3328	5
10085	3328	5
16584	3328	5
36952	3328	5
2616	3328	5
44703	3328	5
2487	3328	5
1194	3328	5
41863	3328	5
13211	3328	5
2482	3328	5
47652	3328	5
80839	3328	5
10453	3328	5
10503	3328	5
16590	34	5
13211	34	5
92235	34	5
95942	34	5
17286	3328	5
95660	6	5
10568	6	5
96197	34	5
10505	6	5
10639	34	5
7206	4	5
10320	3328	5
95933	3328	5
96209	34	5
7206	3319	5
94296	34	5
6070	3328	5
2634	3328	5
2895	3328	5
96209	2	5
94296	3319	5
95541	3328	5
95833	34	5
95833	6	5
7206	6	5
95409	3319	5
75283	2	5
96381	2	5
8146	3328	5
8106	3328	5
96382	2	5
95897	1096	5
95833	4	5
7252	3328	5
95833	3328	5
96328	3328	5
96398	34	5
96334	8680	5
96208	6	5
96394	2	5
97416	8680	5
95573	2	5
77688	8680	5
92229	2	5
95864	2	5
96231	3328	5
96301	3328	5
96334	3328	5
95897	2	5
97475	3328	5
97465	3328	5
96072	3328	5
94290	8680	5
95724	8680	5
96233	4	5
2526	3328	5
45080	3328	5
2035	8680	5
97501	3328	5
10979	6	5
98510	4	5
95573	4	5
95833	2	5
95753	3328	5
96394	8680	5
95573	3319	5
95753	3319	5
94360	3319	5
95409	4	5
96099	3319	5
10573	34	5
96099	3328	5
86157	2	5
1601	2	5
96116	3319	5
96036	3319	5
95954	3319	5
86158	2	5
86159	2	5
1433	2	5
965	2	5
1185	2	5
99729	8680	5
98660	3328	5
95573	3328	5
95999	3319	5
98632	3328	5
99763	2	5
260	2	5
380	2	5
95917	34	5
97433	1096	5
96099	34	5
96395	2	5
98510	3319	5
95996	3319	5
73856	8680	5
2626	2	5
1196	2	5
96058	4	5
95835	6	5
96122	34	5
903	8680	5
529	2	5
2372	2	5
254	2	5
95825	3328	5
101852	8680	5
101855	3328	5
3206	8680	5
96099	2	5
55878	2	5
98511	2	5
99808	6	5
10581	2	5
101992	3328	5
96159	3328	5
96121	3328	5
96116	3328	5
96035	3328	5
95912	3328	5
96121	4	5
102079	2	5
101885	4	5
99705	3328	5
94268	3328	5
7123	6	5
102322	2	5
41998	2	5
95394	34	5
74250	8680	5
95394	8680	5
102029	34	5
95824	2	5
96241	34	5
101905	2	5
101838	34	5
96116	34	5
96130	34	5
102510	8680	5
101916	34	5
102158	2	5
102716	34	5
102744	34	5
96281	34	5
101871	2	5
96036	34	5
102798	2	5
95422	2	5
102724	34	5
96283	34	5
95560	2	5
102320	34	5
102920	34	5
102601	34	5
102344	34	5
6507	2	5
103029	8680	5
102265	34	5
101915	34	5
96135	34	5
102512	34	5
581	8680	5
97463	34	5
101992	34	5
102470	34	5
103069	34	5
99750	34	5
102620	34	5
96244	34	5
52883	2	5
102313	2	5
102725	34	5
102447	34	5
96163	34	5
103504	2	5
102797	34	5
103551	2	5
7588	2	3
1892	2	3
7440	2	3
1891	2	3
614	2	3
4606	4	3
2098	2	3
11338	2	3
21472	4	3
7016	4	3
7368	4	3
10377	34	3
77642	34	3
74321	34	3
11576	34	3
74337	34	3
2615	6	3
7294	4	3
7294	34	3
2275	1096	3
74310	34	3
11306	1096	3
10514	2	3
10291	34	3
77661	34	3
4690	6	3
3628	6	3
10980	34	3
10106	34	3
74293	34	3
2611	34	3
76633	29	3
11568	34	3
2321	2	3
11339	34	3
10978	34	3
10920	29	3
11032	34	3
10100	34	3
7493	4	3
9605	34	3
10248	1096	3
9999	29	3
7367	34	3
76629	2	3
74327	34	3
10236	34	3
2293	2	3
4046	4	3
10244	29	3
43139	29	3
74322	34	3
73636	29	3
15941	29	3
10093	34	3
15941	4	3
2509	6	3
77689	34	3
7447	34	3
77667	1096	3
43975	29	3
37427	34	3
5869	4	3
78716	4	3
78716	6	3
2614	29	3
2550	29	3
73858	34	3
7673	4	3
7080	4	3
7013	4	3
5864	4	3
4103	4	3
7407	4	3
1644	34	3
9523	34	3
11806	34	3
2076	2	3
33922	4	3
78728	4	3
73944	34	3
2042	2	3
2213	2	3
2253	2	3
76626	2	3
74142	34	3
1647	2	3
3109	6	3
77646	4	3
77681	34	3
2250	2	3
7270	4	3
6548	2	3
6225	6	3
36531	6	3
5610	4	3
3835	4	3
78721	1096	3
5610	6	3
73756	34	3
74244	34	3
7369	6	3
73874	34	3
11354	2	3
74970	34	3
73838	34	3
78746	2	3
9975	34	3
4639	4	3
77705	2	3
13611	4	3
44948	4	3
74270	34	3
4764	4	3
19424	1096	3
76579	34	3
74188	34	3
1742	2	3
1239	2	3
10372	34	3
78745	2	3
7045	2	3
74978	34	3
8831	2	3
79729	34	3
78747	2	3
73890	34	3
45753	34	3
6084	2	3
4098	2	3
74504	34	3
77658	34	3
10323	34	3
74262	2	3
33526	34	3
80838	34	3
7084	4	3
17478	34	3
9305	34	3
12579	34	3
10005	34	3
37400	34	3
30465	34	3
218	2	3
80875	2	3
74080	34	3
80874	2	3
6158	34	3
74246	34	3
80930	2	3
76593	34	3
76592	34	3
76606	34	3
43971	34	3
81860	2	3
7047	4	3
7047	6	3
7286	34	3
2468	34	3
77669	2	3
79802	1096	3
10713	34	3
7013	6	3
17597	34	3
17404	34	3
23365	34	3
10127	1096	3
82904	34	3
83025	2	3
11873	1096	3
10117	1096	3
83022	2	3
74089	34	3
11145	4	3
84117	34	3
10435	6	3
78716	34	3
44085	4	3
10436	4	3
25966	34	3
62442	1096	3
10597	4	3
8701	34	3
74487	34	3
16269	34	3
7620	6	3
9966	34	3
34452	34	3
74396	34	3
15033	34	3
74900	34	3
21586	29	3
909	2	3
17583	4	3
73883	34	3
34172	34	3
34172	2	3
81891	1096	3
86263	34	3
75075	34	3
86263	1096	3
86263	2	3
74103	34	3
34592	3319	3
75236	34	3
74260	34	3
22776	3319	3
76589	3319	3
10489	3319	3
73946	34	3
73952	34	3
74114	34	3
63	2	3
29	2	3
74291	34	3
74264	34	3
86100	2	3
74054	34	3
74053	34	3
1527	3328	3
8150	3328	3
82919	3328	3
1106	3328	3
81831	3328	3
10470	4	3
565	2	3
73965	34	3
10180	2	3
4065	2	3
10328	34	3
73830	34	3
9017	3328	3
7013	3328	3
13032	4	3
73824	34	3
74265	34	3
73972	34	3
76591	3328	3
7045	3328	3
10477	4	3
73959	34	3
1551	2	3
179	2	3
81856	34	3
74275	34	3
10473	4	3
74090	34	3
75263	34	3
7399	6	3
78740	3319	3
74109	34	3
73861	34	3
73859	34	3
87402	34	3
79746	3328	3
85074	3328	3
73850	34	3
86100	3328	3
86101	3328	3
73943	34	3
86106	3328	3
76615	3328	3
2301	3328	3
82920	3328	3
8967	3328	3
8887	3328	3
8633	3328	3
8155	3328	3
73832	34	3
7579	3328	3
7258	3328	3
5743	3328	3
74126	34	3
7756	3328	3
2058	3328	3
74038	34	3
74217	34	3
74059	34	3
74996	34	3
8912	3328	3
2459	3328	3
2436	3328	3
3198	3328	3
2541	3328	3
7000	3328	3
2703	3328	3
74994	34	3
7630	3328	3
9029	3328	3
16777	3328	3
86147	3328	3
6846	3328	3
1531	3328	3
1712	3328	3
7407	3328	3
940	3328	3
1484	3328	3
7101	3328	3
4647	3328	3
4887	3328	3
3070	3328	3
3060	3328	3
74894	34	3
12007	3328	3
74194	34	3
16269	3328	3
74138	34	3
74353	34	3
9163	3328	3
8651	3328	3
7791	3328	3
9224	3328	3
74910	34	3
2882	4	3
73979	34	3
6826	4	3
2575	3328	3
73842	34	3
4572	3328	3
73900	34	3
3718	3328	3
6501	3328	3
73893	34	3
3158	3328	3
73863	34	3
11022	3328	3
9296	3328	3
74493	34	3
74002	34	3
74403	34	3
74942	34	3
76613	3328	3
7511	3328	3
7510	3328	3
8801	3328	3
74966	34	3
1499	3328	3
8797	3328	3
7102	3328	3
73810	34	3
74961	34	3
7778	3328	3
10920	3328	3
73932	34	3
7397	4	3
5992	4	3
10258	3328	3
1994	3328	3
1892	3328	3
1967	3328	3
2336	3328	3
1991	3328	3
1153	3328	3
770	3328	3
120	3328	3
74916	34	3
82967	3328	3
79793	3328	3
73506	3328	3
75017	34	3
75153	34	3
10211	4	3
73772	34	3
2657	4	3
2569	4	3
29745	34	3
7278	3328	3
80875	3328	3
9000	3328	3
73790	34	3
74393	34	3
7571	3328	3
4772	3328	3
74016	34	3
76589	2	3
2647	3328	3
7398	3328	3
5864	3328	3
2774	3328	3
2570	3328	3
7294	3328	3
8079	3328	3
7447	3319	3
1889	3328	3
76620	3328	3
16908	6	3
74904	34	3
22389	34	3
9773	34	3
53357	3328	3
79729	3328	3
4063	3328	3
2964	3328	3
4051	3328	3
2720	3328	3
3052	3328	3
2824	3328	3
7169	3328	3
4651	3328	3
75156	34	3
75174	34	3
73877	34	3
8872	3328	3
7699	3328	3
7707	3328	3
8027	3328	3
80906	3328	3
16022	34	3
7752	3328	3
79713	3328	3
7768	3328	3
22782	3328	3
10978	3328	3
43660	3328	3
16916	34	3
50832	34	3
30133	34	3
51811	34	3
87417	3328	3
2037	3328	3
9039	3328	3
10312	3328	3
8970	3328	3
8980	3328	3
9330	34	3
74413	34	3
49715	34	3
10543	3319	3
87382	3319	3
36614	3319	3
9503	34	3
87415	3328	3
76592	3328	3
2669	3328	3
7303	3328	3
75176	34	3
76638	3328	3
9040	3328	3
9053	3328	3
20805	34	3
52313	34	3
73734	34	3
75163	34	3
74923	34	3
73854	34	3
73968	34	3
5699	34	3
74352	34	3
74545	34	3
73747	34	3
73723	34	3
91244	3328	3
81892	3328	3
9195	3328	3
8915	3328	3
9176	3328	3
9162	3328	3
8740	3328	3
73782	34	3
47436	34	3
41418	34	3
45086	34	3
76589	3328	3
76593	3328	3
7368	3328	3
6588	3328	3
5002	3328	3
3880	3328	3
50838	34	3
75104	34	3
7555	3328	3
76612	3328	3
76609	3328	3
37708	34	3
74512	34	3
76592	2	3
74962	34	3
45761	34	3
34460	34	3
52620	34	3
87486	3328	3
6633	3328	3
6858	3328	3
4873	3328	3
2773	3328	3
9442	3319	3
7189	3328	3
6728	3328	3
2668	3328	3
5882	3328	3
7135	3328	3
33538	2	3
2525	3328	3
76200	3328	3
5872	3328	3
7154	3328	3
2864	3328	3
7482	3328	3
4706	3328	3
4052	3328	3
3644	3328	3
2465	3328	3
2427	3328	3
3534	3328	3
1958	3328	3
2313	3328	3
86301	3328	3
10291	3328	3
11354	3328	3
7570	3328	3
7419	3328	3
7412	3328	3
7493	3328	3
2451	34	3
10262	3328	3
2460	34	3
86329	3328	3
90212	3328	3
16932	34	3
30351	34	3
10406	2	3
30667	34	3
34559	34	3
2809	3328	3
3981	3328	3
4674	3328	3
4026	3328	3
980	3328	3
2386	3328	3
1237	3328	3
7863	3328	3
5882	34	3
1498	3328	3
1930	3328	3
9073	3328	3
2170	3328	3
13203	34	3
13203	2	3
3113	3328	3
4852	3328	3
87378	3328	3
87489	3328	3
86282	3328	3
2057	3328	3
94295	34	3
92298	2	3
84074	3328	3
10372	3328	3
11883	3328	3
30344	3328	3
33046	3328	3
55238	34	3
44153	34	3
36708	34	3
86105	3328	3
8776	3328	3
91248	3328	3
5244	3328	3
4693	3328	3
56792	34	3
55520	34	3
56773	34	3
92298	3328	3
10433	3328	3
3681	3328	3
1120	3328	3
1110	3328	3
94322	2	3
19486	3328	3
10701	2	3
33401	3328	3
10400	3328	3
10133	34	3
45634	34	3
82904	4	3
7625	3328	3
7402	3328	3
7411	3328	3
7069	3328	3
5999	34	3
5644	3328	3
4692	3328	3
5279	3328	3
36970	3328	3
41866	3328	3
8869	3328	3
4833	3328	3
38431	34	3
94356	34	3
33532	2	3
33532	4	3
10425	2	3
12810	2	3
29430	34	3
43162	34	3
3070	6	3
74470	34	3
94354	2	3
29447	34	3
29880	34	3
29880	2	3
3600	34	3
2511	34	3
3161	34	3
23366	34	3
42219	34	3
42219	2	3
2520	34	3
4572	34	3
90194	4	3
6628	34	3
3692	34	3
1867	2	3
34353	34	3
24749	34	3
1074	2	3
1417	2	3
94265	4	3
92358	3328	3
8976	3328	3
2020	3328	3
9222	3328	3
76	2	3
29602	34	3
94265	6	3
87361	3319	3
35	2	3
87361	4	3
3871	34	3
91249	2	3
95533	34	3
4701	34	3
612	2	3
93	2	3
25995	2	3
17275	34	3
85078	2	3
284	2	3
86329	2	3
7867	3328	3
9253	4	3
91247	2	3
6789	2	3
87474	34	3
93244	2	3
94297	3328	3
95427	3328	3
95528	3328	3
95529	3328	3
94354	3328	3
94322	3328	3
9004	3328	3
95443	34	3
95765	34	3
79732	4	3
95565	3328	3
1940	3328	3
2389	3328	3
95411	3328	3
87377	34	3
95836	3328	3
95758	3328	3
94361	3328	3
94263	3328	3
95669	3328	3
91250	34	3
94361	2	3
95567	2	3
95887	34	3
93249	34	3
7697	3328	3
1894	34	3
95565	2	3
96045	34	3
95412	3328	3
95610	3328	3
2470	3328	3
95822	34	3
95822	2	3
96078	34	3
1723	2	3
92252	3328	3
95797	3328	3
79726	3328	3
96177	34	3
95730	6	3
96182	3328	3
3596	3328	3
10372	2	3
10762	34	3
95677	3328	3
95603	3328	3
91250	3328	3
92263	3328	3
96102	3328	3
12173	3319	3
96213	34	3
2408	3328	3
96102	2	3
95575	3328	3
95678	3319	3
96063	3328	3
1727	3328	3
9154	3328	3
9167	3328	3
9021	3328	3
8181	3328	3
8050	3328	3
7764	3328	3
94360	3328	3
96362	3328	3
96286	3328	3
96256	3328	3
94327	8680	3
97476	3328	3
3167	3328	3
96220	3328	3
91235	8680	3
96396	3328	3
94292	8680	3
4806	3328	3
5500	3328	3
2651	3328	3
95533	8680	3
95676	8680	3
97414	3328	3
7267	3328	3
10263	8680	3
10263	3328	3
94295	8680	3
95483	8680	3
98588	8680	3
98588	3328	3
96327	3328	3
96208	3328	3
96206	3328	3
96100	8680	3
96100	2	3
8886	3328	3
28431	4	3
8151	8680	3
96235	3328	3
96100	3328	3
98507	3328	3
2889	8680	3
8012	8680	3
96097	2	3
95456	3319	3
92286	3319	3
95828	6	3
99715	8680	3
175	2	3
94265	3319	3
99732	8680	3
95666	8680	3
95828	3328	3
98610	3328	3
98535	3328	3
1941	8680	3
96363	3328	3
95904	3319	3
95479	8680	3
99744	34	3
95803	3319	3
76451	8680	3
99781	3328	3
96122	6	3
3639	8680	3
96227	8680	3
99813	2	3
76544	8680	3
4697	8680	3
101837	8680	3
92360	8680	3
95907	8680	3
76572	8680	3
95825	8680	3
7081	8680	3
8869	8680	3
101878	34	3
98663	3328	3
94391	3328	3
96139	3328	3
95732	3328	3
101875	3328	3
1985	3328	3
99778	3328	3
95981	8680	3
95981	3328	3
2124	3328	3
96312	2	3
96301	8680	3
102077	8680	3
101854	8680	3
97431	8680	3
98651	3328	3
98658	3328	3
102053	3328	3
101999	3328	3
96073	3328	3
101935	3328	3
96123	3328	3
99813	3328	3
96119	3328	3
96288	3328	3
95837	3328	3
8941	3328	3
101854	34	3
102205	2	3
97437	3328	3
102079	3328	3
96127	3328	3
98512	3328	3
102205	3328	3
102077	3328	3
102319	34	3
102206	34	3
102365	34	3
102264	34	3
102428	8680	3
102284	8680	3
102210	2	3
102388	34	3
102568	34	3
102472	2	3
102722	34	3
102768	34	3
102793	34	3
86301	2	3
102898	34	3
102900	34	3
102413	34	3
102316	34	3
10370	34	3
103031	8680	3
76153	8680	3
95834	8680	3
103041	34	3
103046	2	3
103027	2	3
103088	34	3
103110	34	3
103113	34	3
103160	2	3
103086	34	3
103175	34	3
102912	2	3
103139	34	3
103205	34	3
103350	34	3
103352	2	3
103374	34	3
103375	34	3
103397	34	3
103519	34	3
103569	34	3
103563	34	3
103170	8680	3
7062	2	4
6910	6	4
9443	6	4
5743	6	4
2214	2	4
2170	2	4
981	2	4
7081	6	4
7081	4	4
10244	2	4
3981	6	4
2348	2	4
4086	4	4
76585	2	4
6955	4	4
7408	4	4
2058	2	4
2694	6	4
73500	34	4
10716	34	4
75273	34	4
10426	34	4
7436	4	4
45221	6	4
2925	6	4
74257	34	4
74331	34	4
74204	34	4
76639	2	4
74072	34	4
2032	2	4
4843	6	4
10401	4	4
77649	34	4
10124	34	4
73942	34	4
2570	4	4
63228	2	4
2600	6	4
11319	34	4
10121	2	4
10256	2	4
2275	2	4
74329	1096	4
12131	4	4
2600	4	4
74318	34	4
12153	34	4
7189	4	4
2901	6	4
10130	1096	4
4653	4	4
1127	1096	4
30654	34	4
37251	1096	4
12131	2	4
10347	34	4
2824	6	4
74230	34	4
10213	34	4
10123	34	4
77661	1096	4
1483	2	4
51415	6	4
51415	4	4
7493	6	4
3830	2	4
10105	34	4
21839	34	4
43655	1096	4
77690	1096	4
56733	29	4
50360	29	4
105	29	4
11328	29	4
11328	34	4
10748	34	4
76623	2	4
2118	2	4
10889	34	4
10268	34	4
10992	34	4
9602	29	4
30652	29	4
34480	29	4
6743	29	4
2083	29	4
53453	29	4
45846	29	4
77691	1096	4
74287	29	4
75605	29	4
77656	4	4
4781	6	4
77656	6	4
77659	34	4
11017	34	4
43847	29	4
603	29	4
2826	6	4
33645	4	4
10397	34	4
4599	4	4
77662	34	4
4719	4	4
11089	29	4
630	29	4
4731	6	4
7433	4	4
2826	29	4
4781	4	4
10103	1096	4
11255	2	4
11033	2	4
13202	29	4
71	29	4
1986	2	4
2712	4	4
2550	4	4
9296	34	4
77667	2	4
74886	34	4
10118	29	4
16927	29	4
7040	2	4
1818	2	4
73806	34	4
74350	34	4
6382	4	4
3858	4	4
41315	4	4
23629	4	4
74323	2	4
2161	2	4
4674	4	4
2266	2	4
33765	4	4
74364	34	4
2602	4	4
33851	29	4
2632	4	4
73750	34	4
10748	1096	4
73816	34	4
1711	2	4
73967	34	4
1503	2	4
1768	2	4
74174	34	4
74186	34	4
74262	34	4
10428	2	4
9133	34	4
2169	2	4
78721	2	4
21589	2	4
74219	34	4
11162	4	4
3835	6	4
74085	34	4
26765	6	4
10400	34	4
10860	1096	4
17042	6	4
79712	2	4
79712	1096	4
74012	34	4
2123	34	4
2129	2	4
5745	4	4
36708	4	4
79748	34	4
74162	34	4
26533	2	4
79763	2	4
9459	4	4
7022	4	4
2163	2	4
74889	34	4
7270	34	4
76597	34	4
208	2	4
5825	34	4
73857	34	4
805	34	4
74297	34	4
74357	34	4
4825	2	4
74922	34	4
6633	2	4
8143	34	4
8838	2	4
27176	34	4
74163	34	4
37707	2	4
74349	34	4
74988	34	4
8143	1096	4
74971	34	4
4599	2	4
29751	34	4
28438	34	4
42817	34	4
74058	34	4
394	2	4
20449	34	4
80868	34	4
80831	2	4
76611	2	4
74909	34	4
37063	34	4
9775	34	4
4701	6	4
76640	34	4
10444	34	4
10491	1096	4
76640	2	4
17041	34	4
10481	34	4
1210	2	4
76590	34	4
1635	2	4
24165	34	4
10760	34	4
81866	34	4
76593	4	4
76593	6	4
81902	2	4
81902	34	4
10108	2	4
9298	2	4
82920	1096	4
7413	4	4
5861	6	4
9386	34	4
5861	2	4
22407	34	4
22799	34	4
13304	34	4
9245	34	4
75029	34	4
82920	2	4
24420	34	4
2454	2	4
2634	6	4
2484	6	4
10523	2	4
74980	34	4
73732	34	4
52172	34	4
83021	2	4
1179	2	4
82970	34	4
82970	2	4
83030	34	4
74958	34	4
10377	4	4
11364	4	4
74437	34	4
11364	6	4
10477	34	4
11034	4	4
44741	1096	4
73775	34	4
9371	1096	4
79772	1096	4
11017	4	4
11017	6	4
83062	34	4
83069	34	4
73776	34	4
10716	4	4
84115	34	4
84116	34	4
11201	34	4
10383	6	4
52626	34	4
10444	6	4
74399	34	4
78727	2	4
10435	4	4
33154	34	4
73889	34	4
83069	2	4
60663	1096	4
9306	2	4
407	2	4
74435	34	4
75184	34	4
85101	1096	4
30337	1096	4
10406	34	4
79736	2	4
45621	1096	4
77656	2	4
33392	34	4
77649	2	4
10444	4	4
3987	4	4
4703	6	4
7079	2	4
24480	34	4
9506	34	4
26295	4	4
85097	29	4
21586	2	4
21586	34	4
959	2	4
73626	34	4
3451	2	4
46479	2	4
73855	34	4
74975	34	4
74208	34	4
7079	3319	4
336	2	4
74236	34	4
11762	3319	4
28751	3319	4
7408	3319	4
78741	3319	4
76633	3319	4
14959	3319	4
6955	3319	4
24626	34	4
85097	2	4
2443	3319	4
10920	3319	4
44132	3319	4
58	2	4
74484	34	4
11128	3319	4
86258	3328	4
74144	34	4
10523	4	4
14959	4	4
17053	34	4
75068	34	4
74326	34	4
9112	1096	4
81870	4	4
74151	34	4
81872	3319	4
74190	34	4
580	2	4
581	2	4
12586	3319	4
86332	3328	4
8397	3328	4
515	2	4
7718	2	4
2278	2	4
1503	3328	4
9037	3328	4
74283	34	4
74029	34	4
74029	2	4
364	2	4
2233	2	4
10718	4	4
22788	2	4
86339	34	4
8751	3328	4
86282	34	4
9988	4	4
6910	3328	4
1389	3328	4
85074	3319	4
10446	3319	4
76614	3328	4
10543	4	4
145	2	4
285	2	4
86	2	4
73930	34	4
74210	34	4
86163	2	4
74096	34	4
85102	3328	4
86163	3328	4
7367	3328	4
1023	3328	4
73985	34	4
87382	4	4
74202	34	4
80873	3328	4
74154	34	4
74046	34	4
74229	34	4
73836	34	4
8145	3328	4
77675	3328	4
79734	3328	4
85068	3328	4
86104	3328	4
9123	3328	4
1610	3328	4
332	3328	4
1737	3328	4
73897	34	4
8767	3328	4
42989	3319	4
7996	3328	4
7813	3328	4
7081	3319	4
10273	3328	4
7249	3328	4
87419	34	4
7763	3328	4
7759	3328	4
7688	3328	4
7878	3328	4
7723	3328	4
75127	34	4
75237	2	4
2280	2	4
10118	2	4
2636	3328	4
2076	3328	4
2042	3328	4
1239	3328	4
1577	3328	4
4841	3328	4
6825	3328	4
6084	3328	4
3990	3328	4
3451	3328	4
3044	3328	4
2587	3328	4
2592	3328	4
2295	3328	4
3911	3328	4
3912	3328	4
78740	3328	4
7397	3328	4
4764	3328	4
9584	3328	4
3124	3328	4
3053	3328	4
2886	3328	4
10117	3328	4
9007	3328	4
2063	3328	4
10309	3328	4
8183	3328	4
7881	3328	4
136	3328	4
106	3328	4
135	3328	4
467	3328	4
77	3328	4
7405	3328	4
2097	3328	4
3584	3328	4
79736	3328	4
7061	3328	4
35	3328	4
74062	34	4
10270	3328	4
2391	3328	4
73912	34	4
74997	34	4
8087	3328	4
73812	34	4
7755	3328	4
74434	34	4
2636	4	4
2427	4	4
2940	4	4
73755	34	4
74534	34	4
77647	3328	4
7461	3328	4
76572	3328	4
7408	3328	4
6826	3328	4
79728	3328	4
2823	3328	4
2676	3328	4
75012	34	4
2828	3328	4
2476	3328	4
2793	3328	4
2610	3328	4
74893	34	4
2760	3328	4
77680	34	4
11032	3328	4
44079	3328	4
73913	34	4
73808	34	4
86282	2	4
36851	34	4
2213	3328	4
2012	3328	4
9052	3328	4
75090	34	4
74927	34	4
8070	3328	4
7842	3328	4
7954	3328	4
7893	3328	4
74000	34	4
7679	3328	4
74952	34	4
74365	34	4
9314	3328	4
9315	3328	4
73788	34	4
27076	3328	4
52080	3328	4
6853	4	4
34478	3328	4
76634	3328	4
2148	3328	4
2164	3328	4
1768	3328	4
1174	3328	4
970	3328	4
2328	3328	4
2104	3328	4
2163	3328	4
9111	3328	4
1492	3328	4
1155	3328	4
143	3328	4
83	3328	4
1725	3328	4
75	3328	4
458	3328	4
1040	3328	4
9086	3328	4
74935	34	4
74025	34	4
73783	34	4
73763	34	4
74531	34	4
5743	4	4
2492	4	4
10719	4	4
1898	3328	4
79796	3328	4
9038	3328	4
73896	34	4
8468	3328	4
8044	3328	4
3598	3328	4
7197	3328	4
7370	3328	4
2607	3328	4
2500	3328	4
2536	3328	4
3739	3328	4
2549	3328	4
2778	3328	4
78744	3328	4
4726	3328	4
2463	3328	4
3629	3328	4
87362	3319	4
10468	3319	4
2311	3328	4
790	3328	4
487	3328	4
974	3328	4
3159	3328	4
2657	3328	4
3690	3328	4
2740	3328	4
80813	3328	4
73827	34	4
73862	34	4
10257	3328	4
9103	3328	4
8928	3328	4
74051	34	4
10452	6	4
74394	34	4
10347	3328	4
30273	3328	4
41413	3328	4
46593	3328	4
3232	3328	4
2622	3328	4
3721	3328	4
2714	3328	4
6955	3328	4
291	34	4
87378	34	4
90194	34	4
7939	3328	4
8659	3328	4
73728	34	4
73936	34	4
7680	3328	4
78733	3328	4
8148	3328	4
7694	3328	4
9159	3328	4
7720	3328	4
76166	3328	4
34030	34	4
8829	3328	4
8064	3328	4
9056	3328	4
7687	3328	4
7724	3328	4
8069	3328	4
3830	3328	4
20408	3328	4
74455	34	4
73908	34	4
52974	34	4
42476	3328	4
10951	3328	4
28967	3328	4
27582	3328	4
39768	3328	4
20267	3328	4
2311	2	4
33992	34	4
9035	3328	4
8705	3328	4
7870	3328	4
9120	3328	4
8063	3328	4
8704	3328	4
10574	34	4
325	2	4
27588	34	4
26783	34	4
7413	3319	4
23810	34	4
5863	3328	4
2421	3328	4
24164	34	4
9112	3328	4
73724	34	4
75172	34	4
74433	34	4
8425	3328	4
10109	34	4
23636	34	4
74883	34	4
41403	2	4
73744	34	4
81834	2	4
21576	34	4
43376	2	4
13382	34	4
75060	34	4
74424	34	4
73845	34	4
33263	34	4
44133	34	4
37412	34	4
74351	34	4
74940	34	4
73905	34	4
9209	3328	4
9125	3328	4
8917	3328	4
74108	34	4
10486	3319	4
10486	34	4
13595	34	4
37255	34	4
22953	34	4
16588	34	4
26765	34	4
16902	34	4
13651	34	4
74933	34	4
73721	34	4
7080	3328	4
4015	3328	4
4078	3328	4
2913	3328	4
74127	34	4
7368	34	4
74409	34	4
87489	2	4
73753	34	4
74492	34	4
73718	34	4
74462	34	4
73847	34	4
74987	34	4
73924	34	4
76590	2	4
41507	34	4
87414	2	4
5967	3328	4
7190	3328	4
7277	3328	4
3907	3328	4
26006	3319	4
2464	3328	4
7673	3328	4
44342	2	4
44226	2	4
4719	3328	4
2534	3328	4
2507	3328	4
2363	3328	4
2518	3328	4
2515	3328	4
2446	3328	4
9202	3328	4
9342	3328	4
10098	3328	4
92247	3328	4
4059	3328	4
2600	3328	4
4980	3328	4
7126	3328	4
2618	3328	4
2392	3328	4
2614	3328	4
7022	3328	4
10885	34	4
2477	34	4
24058	34	4
2175	3328	4
7202	3328	4
79737	3328	4
76606	3328	4
2451	3328	4
2655	3328	4
6621	3328	4
21592	3319	4
2403	3328	4
3625	34	4
3043	34	4
92235	4	4
10367	2	4
91217	2	4
91217	3319	4
6074	3328	4
6699	3328	4
4055	3328	4
3831	3328	4
92230	3319	4
7121	3328	4
1247	3328	4
78728	3328	4
6848	3328	4
20	3328	4
5	3328	4
7121	34	4
525	2	4
68	3328	4
21	3328	4
4630	3328	4
4730	3328	4
7901	3328	4
7240	4	4
5882	4	4
9683	2	4
94264	2	4
94266	34	4
51987	34	4
92282	3328	4
28745	3328	4
26007	3328	4
44096	3328	4
56342	34	4
9071	3328	4
8641	3328	4
5471	3328	4
6930	3328	4
54223	34	4
54737	34	4
9953	34	4
49183	34	4
55044	34	4
56251	34	4
7467	3328	4
11594	34	4
55514	34	4
94264	34	4
10889	3328	4
208	3328	4
7781	3328	4
4	3328	4
76590	3328	4
